GenomeID	Region_filename	Region_length	Product_prediction	BiG-SCAPE_class	GTDB	Type	From	Phyla	NMDC_ID
SRR10066347_metaspades_bin_refinement.19	SRR10066347_metaspades_bin_refinement.19_c00003_NODE_58...region001.gbk	20528	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	New	Single	p__Proteobacteria	NMDC60065546
SRR10066347_metaspades_bin_refinement.19	SRR10066347_metaspades_bin_refinement.19_c00037_NODE_88...region001.gbk	14011	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	New	Single	p__Proteobacteria	NMDC60065546
SRR10066347_metaspades_bin_refinement.19	SRR10066347_metaspades_bin_refinement.19_c00087_NODE_26...region001.gbk	10825	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	New	Single	p__Proteobacteria	NMDC60065546
SRR10066347_metaspades_bin_refinement.19	SRR10066347_metaspades_bin_refinement.19_c00152_NODE_61...region001.gbk	9611	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	New	Single	p__Proteobacteria	NMDC60065546
SRR10066347_metaspades_bin_refinement.19	SRR10066347_metaspades_bin_refinement.19_c00215_NODE_16...region001.gbk	5474	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	New	Single	p__Proteobacteria	NMDC60065546
SRR10066347_metaspades_bin_refinement.1	SRR10066347_metaspades_bin_refinement.1_c00063_NODE_71...region001.gbk	8859	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1312;s__	New	Single	p__Bacteroidota	NMDC60065539
SRR10066347_metaspades_bin_refinement.20	SRR10066347_metaspades_bin_refinement.20_c00104_NODE_54...region001.gbk	10301	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__	New	Single	p__Bacteroidota	NMDC60065548
SRR10066347_metaspades_bin_refinement.20	SRR10066347_metaspades_bin_refinement.20_c00128_NODE_69...region001.gbk	9003	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__	New	Single	p__Bacteroidota	NMDC60065548
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00024_NODE_69...region001.gbk	13525	RRE-containing	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00048_NODE_14...region001.gbk	20501	NRPS-like.T1PKS	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00055_NODE_16...region001.gbk	19364	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00057_NODE_17...region001.gbk	10861	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00071_NODE_27...region001.gbk	14738	NAPAA	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00080_NODE_40...region001.gbk	12219	NRPS-like.T1PKS	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00102_NODE_58...region001.gbk	9862	NRPS-like.T1PKS	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.21	SRR10066347_metaspades_bin_refinement.21_c00135_NODE_10...region001.gbk	6922	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__	New	Single	p__Proteobacteria	NMDC60065549
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00010_NODE_24...region001.gbk	47081	NRPS.T1PKS	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00012_NODE_33...region001.gbk	46429	T1PKS	PKSI	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00014_NODE_46...region001.gbk	10864	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00015_NODE_52...region001.gbk	41197	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00019_NODE_87...region001.gbk	52969	NRPS.T1PKS	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00029_NODE_22...region001.gbk	43537	NRPS-like	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00034_NODE_27...region001.gbk	26681	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.24	SRR10066347_metaspades_bin_refinement.24_c00036_NODE_59...region001.gbk	32870	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	New	Single	p__Proteobacteria	NMDC60065552
SRR10066347_metaspades_bin_refinement.2	SRR10066347_metaspades_bin_refinement.2_c00001_NODE_20...region001.gbk	18639	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__	New	Single	p__Bacteroidota	NMDC60065547
SRR10066347_metaspades_bin_refinement.2	SRR10066347_metaspades_bin_refinement.2_c00045_NODE_82...region001.gbk	21143	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__	New	Single	p__Bacteroidota	NMDC60065547
SRR10066347_metaspades_bin_refinement.2	SRR10066347_metaspades_bin_refinement.2_c00102_NODE_28...region001.gbk	14658	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__	New	Single	p__Bacteroidota	NMDC60065547
SRR10066347_metaspades_bin_refinement.30	SRR10066347_metaspades_bin_refinement.30_c00009_NODE_10...region001.gbk	11146	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	New	Single	p__Bacteroidota	NMDC60065557
SRR10066347_metaspades_bin_refinement.30	SRR10066347_metaspades_bin_refinement.30_c00037_NODE_58...region001.gbk	33276	resorcinol.arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	New	Single	p__Bacteroidota	NMDC60065557
SRR10066347_metaspades_bin_refinement.30	SRR10066347_metaspades_bin_refinement.30_c00042_NODE_63...region001.gbk	28563	NRPS-like	NRPS	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	New	Single	p__Bacteroidota	NMDC60065557
SRR10066347_metaspades_bin_refinement.30	SRR10066347_metaspades_bin_refinement.30_c00061_NODE_14...region001.gbk	21120	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	New	Single	p__Bacteroidota	NMDC60065557
SRR10066347_metaspades_bin_refinement.30	SRR10066347_metaspades_bin_refinement.30_c00084_NODE_23...region001.gbk	13282	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__	New	Single	p__Bacteroidota	NMDC60065557
SRR10066347_metaspades_bin_refinement.32	SRR10066347_metaspades_bin_refinement.32_c00002_NODE_61...region001.gbk	10858	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__	New	Single	p__Proteobacteria	NMDC60065559
SRR10066347_metaspades_bin_refinement.32	SRR10066347_metaspades_bin_refinement.32_c00044_NODE_11...region001.gbk	18719	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__	New	Single	p__Proteobacteria	NMDC60065559
SRR10066347_metaspades_bin_refinement.33	SRR10066347_metaspades_bin_refinement.33_c00010_NODE_17...region001.gbk	15051	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	New	Single	p__Actinobacteriota	NMDC60065560
SRR10066347_metaspades_bin_refinement.33	SRR10066347_metaspades_bin_refinement.33_c00011_NODE_18...region001.gbk	20735	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	New	Single	p__Actinobacteriota	NMDC60065560
SRR10066347_metaspades_bin_refinement.33	SRR10066347_metaspades_bin_refinement.33_c00012_NODE_18...region001.gbk	33054	betalactone	Others	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	New	Single	p__Actinobacteriota	NMDC60065560
SRR10066347_metaspades_bin_refinement.33	SRR10066347_metaspades_bin_refinement.33_c00019_NODE_51...region001.gbk	19063	NAPAA	NRPS	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	New	Single	p__Actinobacteriota	NMDC60065560
SRR10066347_metaspades_bin_refinement.33	SRR10066347_metaspades_bin_refinement.33_c00028_NODE_93...region001.gbk	22280	T3PKS	PKSother	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	New	Single	p__Actinobacteriota	NMDC60065560
SRR10066347_metaspades_bin_refinement.34	SRR10066347_metaspades_bin_refinement.34_c00042_NODE_33...region001.gbk	13489	redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__	New	Single	p__Proteobacteria	NMDC60065561
SRR10066347_metaspades_bin_refinement.34	SRR10066347_metaspades_bin_refinement.34_c00167_NODE_88...region001.gbk	7820	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__	New	Single	p__Proteobacteria	NMDC60065561
SRR10066347_metaspades_bin_refinement.34	SRR10066347_metaspades_bin_refinement.34_c00282_NODE_16...region001.gbk	5447	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__	New	Single	p__Proteobacteria	NMDC60065561
SRR10066347_metaspades_bin_refinement.39	SRR10066347_metaspades_bin_refinement.39_c00092_NODE_15...region001.gbk	19846	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	New	Single	p__Bacteroidota	NMDC60065564
SRR10066347_metaspades_bin_refinement.39	SRR10066347_metaspades_bin_refinement.39_c00214_NODE_12...region001.gbk	6286	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	New	Single	p__Bacteroidota	NMDC60065564
SRR10066347_metaspades_bin_refinement.41	SRR10066347_metaspades_bin_refinement.41_c00012_NODE_14...region001.gbk	15399	terpene	Terpene	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__JACMJB01;s__	New	Single	p__Armatimonadota	NMDC60065565
SRR10066347_metaspades_bin_refinement.41	SRR10066347_metaspades_bin_refinement.41_c00032_NODE_23...region001.gbk	16023	RRE-containing	RiPPs	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__JACMJB01;s__	New	Single	p__Armatimonadota	NMDC60065565
SRR10066347_metaspades_bin_refinement.41	SRR10066347_metaspades_bin_refinement.41_c00037_NODE_26...region001.gbk	15227	RRE-containing	RiPPs	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__JACMJB01;s__	New	Single	p__Armatimonadota	NMDC60065565
SRR10066347_metaspades_bin_refinement.41	SRR10066347_metaspades_bin_refinement.41_c00142_NODE_81...region001.gbk	8229	terpene	Terpene	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__JACMJB01;s__	New	Single	p__Armatimonadota	NMDC60065565
SRR10066347_metaspades_bin_refinement.43	SRR10066347_metaspades_bin_refinement.43_c00069_NODE_50...region001.gbk	10739	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Glacieibacterium;s__	New	Single	p__Proteobacteria	NMDC60065567
SRR10066347_metaspades_bin_refinement.43	SRR10066347_metaspades_bin_refinement.43_c00088_NODE_67...region001.gbk	9127	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Glacieibacterium;s__	New	Single	p__Proteobacteria	NMDC60065567
SRR10066347_metaspades_bin_refinement.43	SRR10066347_metaspades_bin_refinement.43_c00104_NODE_81...region001.gbk	8212	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Glacieibacterium;s__	New	Single	p__Proteobacteria	NMDC60065567
SRR10066347_metaspades_bin_refinement.43	SRR10066347_metaspades_bin_refinement.43_c00180_NODE_17...region001.gbk	5171	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Glacieibacterium;s__	New	Single	p__Proteobacteria	NMDC60065567
SRR10066347_metaspades_bin_refinement.45	SRR10066347_metaspades_bin_refinement.45_c00038_NODE_11...region001.gbk	6636	terpene	Terpene	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__PJMF01;g__UBA924;s__	New	Single	p__Patescibacteria	NMDC60065568
SRR10066347_metaspades_bin_refinement.7	SRR10066347_metaspades_bin_refinement.7_c00024_NODE_11...region001.gbk	16247	terpene	Terpene	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__JACMOA01;s__	New	Single	p__Deinococcota	NMDC60065572
SRR10066347_metaspades_bin_refinement.7	SRR10066347_metaspades_bin_refinement.7_c00039_NODE_18...region001.gbk	14294	terpene.ectoine	Others	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__JACMOA01;s__	New	Single	p__Deinococcota	NMDC60065572
SRR10066347_metaspades_bin_refinement.8	SRR10066347_metaspades_bin_refinement.8_c00030_NODE_65...region001.gbk	9312	T3PKS	PKSother	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__V1-33;g__CAIZWU01;s__	New	Single	p__Verrucomicrobiota	NMDC60065573
SRR10066347_metaspades_bin_refinement.8	SRR10066347_metaspades_bin_refinement.8_c00144_NODE_13...region001.gbk	6119	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__V1-33;g__CAIZWU01;s__	New	Single	p__Verrucomicrobiota	NMDC60065573
SRR10066347_metaspades_bin_refinement.8	SRR10066347_metaspades_bin_refinement.8_c00218_NODE_16...region001.gbk	5355	T1PKS	PKSI	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__V1-33;g__CAIZWU01;s__	New	Single	p__Verrucomicrobiota	NMDC60065573
SRR10066347_metaspades_bin_refinement.8	SRR10066347_metaspades_bin_refinement.8_c00236_NODE_18...region001.gbk	5035	NRPS	NRPS	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__V1-33;g__CAIZWU01;s__	New	Single	p__Verrucomicrobiota	NMDC60065573
SRR10066348_metaspades_bin_refinement.1	SRR10066348_metaspades_bin_refinement.1_c00036_NODE_23...region001.gbk	7992	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	New	Single	p__Proteobacteria	NMDC60065575
SRR10066348_metaspades_bin_refinement.1	SRR10066348_metaspades_bin_refinement.1_c00040_NODE_25...region001.gbk	7670	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	New	Single	p__Proteobacteria	NMDC60065575
SRR10066348_metaspades_bin_refinement.1	SRR10066348_metaspades_bin_refinement.1_c00069_NODE_36...region001.gbk	6128	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	New	Single	p__Proteobacteria	NMDC60065575
SRR10066349_megahit_bin_refinement.2	SRR10066349_megahit_bin_refinement.2_k141_36817.region001.gbk	5768	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	New	Single	p__Proteobacteria	NMDC60065579
SRR10066349_megahit_bin_refinement.3	SRR10066349_megahit_bin_refinement.3_k141_65617.region001.gbk	7777	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Polymorphobacter;s__	New	Single	p__Proteobacteria	NMDC60065580
SRR10066349_megahit_bin_refinement.3	SRR10066349_megahit_bin_refinement.3_k141_9524.region001.gbk	16479	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Polymorphobacter;s__	New	Single	p__Proteobacteria	NMDC60065580
SRR10066350_metaspades_bin_refinement.11	SRR10066350_metaspades_bin_refinement.11_c00073_NODE_24...region001.gbk	10311	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Pseudopontixanthobacter_A;s__	New	Single	p__Proteobacteria	NMDC60065584
SRR10066350_metaspades_bin_refinement.11	SRR10066350_metaspades_bin_refinement.11_c00125_NODE_40...region001.gbk	6072	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Pseudopontixanthobacter_A;s__	New	Single	p__Proteobacteria	NMDC60065584
SRR10066350_metaspades_bin_refinement.13	SRR10066350_metaspades_bin_refinement.13_c00010_NODE_23...region001.gbk	10695	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	New	Single	p__Bacteroidota	NMDC60065585
SRR10066350_metaspades_bin_refinement.13	SRR10066350_metaspades_bin_refinement.13_c00111_NODE_69...region001.gbk	5346	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	New	Single	p__Bacteroidota	NMDC60065585
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00005_NODE_13...region001.gbk	6112	ectoine	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00019_NODE_39...region001.gbk	12635	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00027_NODE_50...region001.gbk	20972	resorcinol.arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00051_NODE_90...region001.gbk	16803	betalactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00079_NODE_13...region001.gbk	14213	betalactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
SRR10066350_metaspades_bin_refinement.1	SRR10066350_metaspades_bin_refinement.1_c00087_NODE_14...region001.gbk	13743	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__	New	Single	p__Proteobacteria	NMDC60065582
